2026-05-11T15:53:13.606+0700	INFO	livekit	server/main.go:210	starting in development mode
2026-05-11T16:15:45.717+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_7459mrWHdxL8", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:3268177582 1 tcp 1671430143 192.168.100.231 7881 typ host tcptype passive ufrag lBtDQcbExuTARThv\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}","target":1}}, "room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "joinDuration": "43.572ms"}
2026-05-11T16:15:45.717+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_7459mrWHdxL8", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 25052 typ srflx raddr 0.0.0.0 rport 57405 ufrag lBtDQcbExuTARThv\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}","target":1}}, "room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "joinDuration": "43.572ms"}
2026-05-11T16:15:45.719+0700	DEBUG	livekit	rtc/participant_signal.go:228	sending ICE candidate	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "remote": false, "transport": "PUBLISHER", "trickle": {"candidateInit": "{\"candidate\":\"candidate:3268177582 1 tcp 1671430143 192.168.100.231 7881 typ host tcptype passive ufrag IvSMcPJkFBHValJq\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER"}}
2026-05-11T16:15:45.719+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "remote": false, "response": {"trickle": {"candidateInit": "{\"candidate\":\"candidate:3268177582 1 tcp 1671430143 192.168.100.231 7881 typ host tcptype passive ufrag IvSMcPJkFBHValJq\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER"}}}
2026-05-11T16:15:45.719+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_7459mrWHdxL8", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:3268177582 1 tcp 1671430143 192.168.100.231 7881 typ host tcptype passive ufrag IvSMcPJkFBHValJq\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}"}}, "room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "joinDuration": "43.572ms"}
2026-05-11T16:15:45.730+0700	DEBUG	livekit	rtc/participant_signal.go:228	sending ICE candidate	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "remote": false, "transport": "PUBLISHER", "trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 29687 typ srflx raddr 0.0.0.0 rport 62146 ufrag IvSMcPJkFBHValJq\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER"}}
2026-05-11T16:15:45.730+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "remote": false, "response": {"trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 29687 typ srflx raddr 0.0.0.0 rport 62146 ufrag IvSMcPJkFBHValJq\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER"}}}
2026-05-11T16:15:45.731+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_7459mrWHdxL8", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 29687 typ srflx raddr 0.0.0.0 rport 62146 ufrag IvSMcPJkFBHValJq\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}"}}, "room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "joinDuration": "43.572ms"}
2026-05-11T16:15:45.741+0700	DEBUG	livekit	rtc/participant_signal.go:228	sending ICE candidate	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "remote": false, "transport": "SUBSCRIBER", "trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 30071 typ srflx raddr 0.0.0.0 rport 65363 ufrag lBtDQcbExuTARThv\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "SUBSCRIBER"}}
2026-05-11T16:15:45.741+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "remote": false, "response": {"trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 30071 typ srflx raddr 0.0.0.0 rport 65363 ufrag lBtDQcbExuTARThv\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "SUBSCRIBER"}}}
2026-05-11T16:15:45.741+0700	DEBUG	livekit	rtc/participant_signal.go:228	sending ICE candidate	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "remote": false, "transport": "PUBLISHER", "trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 22152 typ srflx raddr 0.0.0.0 rport 61084 ufrag IvSMcPJkFBHValJq\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER"}}
2026-05-11T16:15:45.741+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "remote": false, "response": {"trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 22152 typ srflx raddr 0.0.0.0 rport 61084 ufrag IvSMcPJkFBHValJq\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER"}}}
2026-05-11T16:15:45.741+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_7459mrWHdxL8", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 30071 typ srflx raddr 0.0.0.0 rport 65363 ufrag lBtDQcbExuTARThv\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}","target":1}}, "room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "joinDuration": "43.572ms"}
2026-05-11T16:15:45.742+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_7459mrWHdxL8", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 22152 typ srflx raddr 0.0.0.0 rport 61084 ufrag IvSMcPJkFBHValJq\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}"}}, "room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "joinDuration": "43.572ms"}
2026-05-11T16:15:45.748+0700	DEBUG	livekit.transport	rtc/transport.go:804	ice gathering state change	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "remote": false, "transport": "PUBLISHER", "state": "complete"}
2026-05-11T16:15:45.748+0700	DEBUG	livekit.transport	rtc/transport.go:804	ice gathering state change	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "remote": false, "transport": "SUBSCRIBER", "state": "complete"}
2026-05-11T16:15:45.748+0700	DEBUG	livekit	rtc/participant_signal.go:228	sending ICE candidate	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "remote": false, "transport": "PUBLISHER", "trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 31484 typ srflx raddr 0.0.0.0 rport 57398 ufrag IvSMcPJkFBHValJq\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER", "final": true}}
2026-05-11T16:15:45.749+0700	DEBUG	livekit	rtc/participant_signal.go:228	sending ICE candidate	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "remote": false, "transport": "SUBSCRIBER", "trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 28046 typ srflx raddr 0.0.0.0 rport 65274 ufrag lBtDQcbExuTARThv\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "SUBSCRIBER", "final": true}}
2026-05-11T16:15:45.749+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "remote": false, "response": {"trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 28046 typ srflx raddr 0.0.0.0 rport 65274 ufrag lBtDQcbExuTARThv\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "SUBSCRIBER", "final": true}}}
2026-05-11T16:15:45.749+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_7459mrWHdxL8", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 31484 typ srflx raddr 0.0.0.0 rport 57398 ufrag IvSMcPJkFBHValJq\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}","final":true}}, "room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "joinDuration": "43.572ms"}
2026-05-11T16:15:45.749+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "remote": false, "response": {"trickle": {"candidateInit": "{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 31484 typ srflx raddr 0.0.0.0 rport 57398 ufrag IvSMcPJkFBHValJq\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}", "target": "PUBLISHER", "final": true}}}
2026-05-11T16:15:45.749+0700	DEBUG	livekit	service/rtcservice.go:553	sending signal response	{"connID": "CO_7459mrWHdxL8", "response": {"Trickle":{"candidateInit":"{\"candidate\":\"candidate:3150292525 1 udp 1694498815 118.68.100.183 28046 typ srflx raddr 0.0.0.0 rport 65274 ufrag lBtDQcbExuTARThv\",\"sdpMid\":\"0\",\"sdpMLineIndex\":0,\"usernameFragment\":null}","target":1,"final":true}}, "room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "test-user", "participantID": "PA_Ti2oLYhFHykz", "joinDuration": "43.572ms"}
2026-05-11T16:15:45.877+0700	INFO	livekit.agents	service/agentservice.go:411	assigned job to worker	{"jobID": "AJ_fogbbwHYYGA7", "namespace": "", "agentName": "", "jobType": "JT_ROOM", "room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "workerID": "AW_ALTD2Lq2TNVU", "apiKey": "devkey"}
2026-05-11T16:15:48.070+0700	DEBUG	livekit	routing/signal.go:101	starting signal connection	{"room": "kiosk-room", "reqNodeID": "ND_VANKS5F48CZ4", "participant": "agent-AJ_fogbbwHYYGA7", "connID": "CO_Tvy964BeF5E6", "participantInit": {"Identity": "agent-AJ_fogbbwHYYGA7", "Reconnect": false, "ReconnectReason": "RR_UNKNOWN", "AutoSubscribe": true, "AutoSubscribeDataTrack": "not-set", "Client": {"sdk": "PYTHON", "version": "1.1.7", "protocol": 17, "os": "Mac OS", "osVersion": "15.0.1", "deviceModel": "MacBookPro17,1"}, "Grants": {"Identity": "agent-AJ_fogbbwHYYGA7", "Kind": "agent", "KindDetails": [], "Video": {"RoomCreate": false, "RoomList": false, "RoomRecord": false, "RoomAdmin": false, "RoomJoin": true, "Room": "kiosk-room", "CanPublish": true, "CanSubscribe": true, "CanPublishData": true, "CanPublishSources": [], "CanUpdateOwnMetadata": true, "IngressAdmin": false, "Hidden": false, "Recorder": false, "Agent": true, "CanSubscribeMetrics": false, "DestinationRoom": ""}, "SIP": {}, "Agent": {}, "Inference": {}, "Observability": {}, "RoomConfig": {}, "RoomPreset": ""}, "Region": "", "AdaptiveStream": false, "ID": "", "SubscriberAllowPause": "not-set", "DisableICELite": false, "CreateRoom": {"name": "kiosk-room"}, "AddTrackRequests": [], "PublisherOffer": {}, "SyncState": {}, "UseSinglePeerConnection": false}, "startSession": {"roomName": "kiosk-room", "identity": "agent-AJ_fogbbwHYYGA7", "connectionID": "CO_Tvy964BeF5E6", "autoSubscribe": true, "client": {"sdk": "PYTHON", "version": "1.1.7", "protocol": 17, "os": "Mac OS", "osVersion": "15.0.1", "deviceModel": "MacBookPro17,1", "address": "::1"}, "grantsJson": "{\"identity\":\"agent-AJ_fogbbwHYYGA7\",\"kind\":\"agent\",\"video\":{\"roomJoin\":true,\"room\":\"kiosk-room\",\"canPublish\":true,\"canSubscribe\":true,\"canPublishData\":true,\"canUpdateOwnMetadata\":true,\"agent\":true,\"canSubscribeMetrics\":false},\"attributes\":{\"lk.agent.name\":\"\",\"lk.agent_name\":\"\"}}", "reconnectReason": "RR_UNKNOWN", "createRoom": {"name": "kiosk-room"}}}
2026-05-11T16:15:48.071+0700	INFO	livekit	service/roommanager.go:415	starting RTC session	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "agent-AJ_fogbbwHYYGA7", "participantID": "PA_QF4JgVCX2e5b", "remote": false, "room": "kiosk-room", "nodeID": "ND_VANKS5F48CZ4", "numParticipants": 1, "participantInit": {"Identity": "agent-AJ_fogbbwHYYGA7", "Reconnect": false, "ReconnectReason": "RR_UNKNOWN", "AutoSubscribe": true, "AutoSubscribeDataTrack": "not-set", "Client": {"sdk": "PYTHON", "version": "1.1.7", "protocol": 17, "os": "Mac OS", "osVersion": "15.0.1", "deviceModel": "MacBookPro17,1"}, "Grants": {"Identity": "agent-AJ_fogbbwHYYGA7", "Kind": "agent", "KindDetails": [], "Video": {"RoomCreate": false, "RoomList": false, "RoomRecord": false, "RoomAdmin": false, "RoomJoin": true, "Room": "kiosk-room", "CanPublish": true, "CanSubscribe": true, "CanPublishData": true, "CanPublishSources": [], "CanUpdateOwnMetadata": true, "IngressAdmin": false, "Hidden": false, "Recorder": false, "Agent": true, "CanSubscribeMetrics": false, "DestinationRoom": ""}, "SIP": {}, "Agent": {}, "Inference": {}, "Observability": {}, "RoomConfig": {}, "RoomPreset": ""}, "Region": "", "AdaptiveStream": false, "ID": "", "SubscriberAllowPause": "not-set", "DisableICELite": false, "CreateRoom": {"name": "kiosk-room"}, "AddTrackRequests": [], "PublisherOffer": {}, "SyncState": {}, "UseSinglePeerConnection": false}}
2026-05-11T16:15:48.072+0700	DEBUG	livekit	rtc/participant.go:3861	setup enabled codecs	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "agent-AJ_fogbbwHYYGA7", "participantID": "PA_QF4JgVCX2e5b", "remote": false, "publish": [{"mime": "video/VP8"}, {"mime": "video/H264"}, {"mime": "video/VP9"}, {"mime": "video/AV1"}, {"mime": "video/H265"}, {"mime": "video/rtx"}, {"mime": "audio/PCMU"}, {"mime": "audio/PCMA"}, {"mime": "audio/opus"}, {"mime": "audio/red"}], "subscribe": [{"mime": "audio/PCMU"}, {"mime": "audio/PCMA"}, {"mime": "audio/opus"}, {"mime": "audio/red"}, {"mime": "video/VP8"}, {"mime": "video/H264"}, {"mime": "video/VP9"}, {"mime": "video/AV1"}, {"mime": "video/H265"}, {"mime": "video/rtx"}], "disabled": {}}
2026-05-11T16:15:48.073+0700	DEBUG	livekit.room	rtc/room.go:474	new participant joined	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participantID": "PA_QF4JgVCX2e5b", "participant": "agent-AJ_fogbbwHYYGA7", "clientInfo": {"sdk": "PYTHON", "version": "1.1.7", "protocol": 17, "os": "Mac OS", "osVersion": "15.0.1", "deviceModel": "MacBookPro17,1", "address": "::1"}, "options": {"AutoSubscribe":true,"AutoSubscribeDataTrack":false}, "numParticipants": 1}
2026-05-11T16:15:48.070+0700	DEBUG	livekit	service/rtcservice.go:373	join request validated	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "agent-AJ_fogbbwHYYGA7", "participantID": "PA_QF4JgVCX2e5b", "joinDuration": "4.196375ms", "room": "kiosk-room", "roomID": "", "participant": "agent-AJ_fogbbwHYYGA7", "participantID": "", "joinDuration": "0s", "participantInit": {"Identity": "agent-AJ_fogbbwHYYGA7", "Reconnect": false, "ReconnectReason": "RR_UNKNOWN", "AutoSubscribe": true, "AutoSubscribeDataTrack": "not-set", "Client": {"sdk": "PYTHON", "version": "1.1.7", "protocol": 17, "os": "Mac OS", "osVersion": "15.0.1", "deviceModel": "MacBookPro17,1"}, "Grants": {"Identity": "agent-AJ_fogbbwHYYGA7", "Kind": "agent", "KindDetails": [], "Video": {"RoomCreate": false, "RoomList": false, "RoomRecord": false, "RoomAdmin": false, "RoomJoin": true, "Room": "kiosk-room", "CanPublish": true, "CanSubscribe": true, "CanPublishData": true, "CanPublishSources": [], "CanUpdateOwnMetadata": true, "IngressAdmin": false, "Hidden": false, "Recorder": false, "Agent": true, "CanSubscribeMetrics": false, "DestinationRoom": ""}, "SIP": {}, "Agent": {}, "Inference": {}, "Observability": {}, "RoomConfig": {}, "RoomPreset": ""}, "Region": "", "AdaptiveStream": false, "ID": "PA_QF4JgVCX2e5b", "SubscriberAllowPause": "not-set", "DisableICELite": false, "CreateRoom": {"name": "kiosk-room"}, "AddTrackRequests": [], "PublisherOffer": {}, "SyncState": {}, "UseSinglePeerConnection": false}}
2026-05-11T16:15:48.074+0700	DEBUG	livekit	signalling/signallerasync.go:111	sent signal response	{"room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "agent-AJ_fogbbwHYYGA7", "participantID": "PA_QF4JgVCX2e5b", "remote": false, "response": {"join": {"room": {"sid": "RM_z6tbbRTNShUD", "name": "kiosk-room", "emptyTimeout": 300, "departureTimeout": 20, "creationTime": 1778490945, "creationTimeMs": 1778490945610, "turnPassword": "fyNVKJ1oxBPYr0d5hJ41isdUFbE9BIwgWWwkWA12yBB", "enabledCodecs": [{"mime": "audio/PCMU"}, {"mime": "audio/PCMA"}, {"mime": "audio/opus"}, {"mime": "audio/red"}, {"mime": "video/VP8"}, {"mime": "video/H264"}, {"mime": "video/VP9"}, {"mime": "video/AV1"}, {"mime": "video/H265"}, {"mime": "video/rtx"}]}, "participant": {"sid": "PA_QF4JgVCX2e5b", "identity": "agent-AJ_fogbbwHYYGA7", "state": "JOINING", "joinedAt": 1778490948, "joinedAtMs": 1778490948072, "permission": {"canSubscribe": true, "canPublish": true, "canPublishData": true, "canUpdateMetadata": true, "agent": true}, "kind": "AGENT", "attributes": "<redacted (38 bytes)>", "disconnectReason": "UNKNOWN_REASON"}, "otherParticipants": [{"sid": "PA_Ti2oLYhFHykz", "identity": "test-user", "state": "ACTIVE", "joinedAt": 1778490945, "joinedAtMs": 1778490945616, "version": 2, "permission": {"canSubscribe": true, "canPublish": true, "canPublishData": true}, "kind": "STANDARD", "disconnectReason": "UNKNOWN_REASON"}], "serverVersion": "1.11.0", "iceServers": [{"urls": ["stun:global.stun.twilio.com:3478", "stun:stun.l.google.com:19302", "stun:stun1.l.google.com:19302"]}], "subscriberPrimary": true, "pingTimeout": 15, "pingInterval": 5, "serverInfo": {"edition": "Standard", "version": "1.11.0", "protocol": 17, "nodeID": "ND_VANKS5F48CZ4", "agentProtocol": 1}, "sifTrailer": "WUNHeW1LclpVc21uRE1hVFpLUkR6Nnk2a0tybGlnTDJZdGZBZk00ZmVqM0M", "enabledPublishCodecs": [{"mime": "video/VP8"}, {"mime": "video/H264"}, {"mime": "video/VP9"}, {"mime": "video/AV1"}, {"mime": "video/H265"}, {"mime": "audio/PCMU"}, {"mime": "audio/PCMA"}, {"mime": "audio/opus"}, {"mime": "audio/red"}], "fastPublish": true}}}
2026-05-11T16:15:48.074+0700	DEBUG	livekit	service/rtcservice.go:460	sending initial response	{"connID": "CO_Tvy964BeF5E6", "response": {"join": {"room": {"sid": "RM_z6tbbRTNShUD", "name": "kiosk-room", "emptyTimeout": 300, "departureTimeout": 20, "creationTime": 1778490945, "creationTimeMs": 1778490945610, "turnPassword": "fyNVKJ1oxBPYr0d5hJ41isdUFbE9BIwgWWwkWA12yBB", "enabledCodecs": [{"mime": "audio/PCMU"}, {"mime": "audio/PCMA"}, {"mime": "audio/opus"}, {"mime": "audio/red"}, {"mime": "video/VP8"}, {"mime": "video/H264"}, {"mime": "video/VP9"}, {"mime": "video/AV1"}, {"mime": "video/H265"}, {"mime": "video/rtx"}]}, "participant": {"sid": "PA_QF4JgVCX2e5b", "identity": "agent-AJ_fogbbwHYYGA7", "state": "JOINING", "joinedAt": 1778490948, "joinedAtMs": 1778490948072, "permission": {"canSubscribe": true, "canPublish": true, "canPublishData": true, "canUpdateMetadata": true, "agent": true}, "kind": "AGENT", "attributes": "<redacted (38 bytes)>", "disconnectReason": "UNKNOWN_REASON"}, "otherParticipants": [{"sid": "PA_Ti2oLYhFHykz", "identity": "test-user", "state": "ACTIVE", "joinedAt": 1778490945, "joinedAtMs": 1778490945616, "version": 2, "permission": {"canSubscribe": true, "canPublish": true, "canPublishData": true}, "kind": "STANDARD", "disconnectReason": "UNKNOWN_REASON"}], "serverVersion": "1.11.0", "iceServers": [{"urls": ["stun:global.stun.twilio.com:3478", "stun:stun.l.google.com:19302", "stun:stun1.l.google.com:19302"]}], "subscriberPrimary": true, "pingTimeout": 15, "pingInterval": 5, "serverInfo": {"edition": "Standard", "version": "1.11.0", "protocol": 17, "nodeID": "ND_VANKS5F48CZ4", "agentProtocol": 1}, "sifTrailer": "WUNHeW1LclpVc21uRE1hVFpLUkR6Nnk2a0tybGlnTDJZdGZBZk00ZmVqM0M", "enabledPublishCodecs": [{"mime": "video/VP8"}, {"mime": "video/H264"}, {"mime": "video/VP9"}, {"mime": "video/AV1"}, {"mime": "video/H265"}, {"mime": "audio/PCMU"}, {"mime": "audio/PCMA"}, {"mime": "audio/opus"}, {"mime": "audio/red"}], "fastPublish": true}}, "room": "kiosk-room", "roomID": "RM_z6tbbRTNShUD", "participant": "agent-AJ_fogbbwHYYGA7", "participantID": "PA_QF4JgVCX2e5b", "joinDuration": "4.196375ms"}
